COc1cccc(CN2CC=CC[C@@H](C3CC[NH+](Cc4ccccn4)CC3)C2=O)c1,COc1cccc(C[NH+]2CCC[C@H]3CC(=O)Nc3ccccn2)c1
N#CCCCCNC(=O)N[C@@H](c1ccccc1F)C1CCCC1,N#C[C@@H](NC(=O)NC1CCCCC1)c1ccccc1F
N#CC1=C(N)OC2=C(C(=O)CCC2)[C@H]1[C@@H]1CC=CCC1,N#Cc1cc(C#N)c(C[NH2+][C@H]2CCCc3ccccc32)cc1OC1CCCC1
C[C@@H]1CCCC/C1=N/NC(=O)CCC(=O)Nc1ccccc1Br,C[C@@H]1CCCC[C@@H]1CNC(=O)CNc1cccc(Br)c1
O=C(Nc1cccc(N2CCCNC2=O)c1)C(=O)N1CCc2cc(F)ccc2C1,O=C(Nc1ccc2c(c1)NCC2)N1CCC[C@H](c2cccc(F)c2)C1
C[C@@H](c1ccc([S@](C)=O)cc1)N(C)C(=O)c1cc2cccc(F)c2o1,C[C@@H]1C[NH+](Cc2cc(F)ccc2F)C[C@@H](C)[NH+]1C
COc1ccc(N2CCN(C(=O)COC(=O)c3ccc(C)c(C)c3)CC2)cc1,COc1ccc(N2CCN(C(=O)COc3ccc(C)c(C)c3)CC2)cc1
C[C@@H](c1ccccc1F)S(=O)(=O)Cc1cccc(C(F)(F)F)c1,C[C@H](Cc1cccc(C(F)(F)F)c1)S(=O)(=O)c1ccccc1F
CC[NH+]1CCC2(CC1)OC[C@H](C(=O)[O-])N2C(=O)c1ccc(F)cc1,CC[C@H]1C(=O)[C@H](CO)N1C(=O)c1ccc(-c2ccc(F)cc2)[nH]c1=O
CCOC[C@H]1CC[NH+](Cc2ccc(-c3nc4ccccc4s3)o2)C1,CCOC[C@H]1CC[NH+](Cc2nc3ccccc3s2)C1
Cc1ccc(S(=O)(=O)N2CCC(C(=O)N3CCCc4ccccc43)CC2)cc1C,Cc1ccc(S(=O)(=O)N2CCC(C(N)=O)CC2)cc1C
Cc1sc(NC(=O)Cc2ccc(F)cc2)nc1-c1ccc(F)cc1,Cc1nc(-c2ccc(F)cc2)sc1NC(=O)Cc1ccc(F)cc1
C[C@H]1CCC[C@@]([NH3+])([C@@H]2CCOC3(CCCC3)C2)[C@@H]1C,C[C@@H]1CCOC[C@@H]1[NH2+]C1(Cc2ccccc2C)CCO1
CC(=O)C1=CC[C@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@@H]3C(=O)C[C@]12C,CC1(C)CCC[C@@]1(C)CCC(=O)N(C2CC2)C(=O)N1CCc2ccc(OC)cc21
Cc1nc(C(C)C)sc1C(=O)N(Cc1cccs1)[C@H]1CCS(=O)(=O)C1,Cc1nc(C(=O)N(C)[C@H]2CCS(=O)(=O)C2)sc1C
C[NH+]1CCC(C[NH+](C)C2CCC(c3ccc(O)cc3)CC2)CC1,C[NH+](Cc1ccc(C2CC2)nc1)C1CC1
COCCOc1ccc(NC(=O)N2C[C@@H](CO)CC[C@@H]2C)cc1F,COCc1ccc(C(=O)N2CC[C@@H](C)C[C@H](C)C2)cc1F
CCOc1ccc(CN2CC[NH2+][C@H](C(=O)[O-])C2)c(OCC)c1C,CCOc1ccc(C(=O)N2CC[C@H](c3ccc[nH]3)C2)c(C)c1C
CN(C[C@@H]1CC[NH+](C)C1)C(=O)NCc1ccnc(OCC(F)F)c1,CN(CC1CC1)C(=O)NCc1cc(F)cc(OC2CC2)c1
C[C@H](C(=O)OCC(=O)N(C)[C@@H]1CCCc2ccccc21)c1cccs1,C[C@@H](Oc1cccs1)N(C)C(=O)[C@H]1CCCc2ccccc21
C[C@H]1CN(S(=O)(=O)CC[NH2+]Cc2ccc(C(C)(C)C)cc2)C[C@@H](C)O1,C[C@H]1CN(S(=O)(=O)c2ccc(C[NH2+]C3CC3)cc2)[C@H](C)C1
CC[C@H](C)[NH2+]Cc1ccc(N(C)C)cc1,CC[C@@H](C)[NH2+][C@@H](C)c1ccc(N(C)C)cc1
O=C(CCC1CCCCC1)NNC(=O)[C@@H](O)c1ccccc1,O=C(CC[C@H](O)c1ccccc1)N1CCCCC1
COc1ccccc1/C=C/C[NH+]1CCN(CCO)CC1,COc1ccccc1C[NH+]1CCN(C(=O)CCc2ccc(F)cc2)CC1
COc1ccc(CN2CCN(C(=O)C34CC5CC(CC(C5)C3)C4)CCC2=O)cc1,COc1ccc(NC(=O)C2(CNC(=O)C3)CC2(C)CCCC3)cc1
CC(C)(C)C(=O)N1CCC[NH+](C[C@H](O)COCc2ccccc2Cl)CC1,Cc1ccccc1C[NH+]1CCCN(C(=O)C(C)(C)C)CC1
C=CCn1c(=O)c2c(nc3n2[C@H](C)C(C)=NN3C)n(C)c1=O,Cc1cc([C@@H]2CCCN(C)CC(=O)N2CCC[C@@H]2[C@@H](C)CC(=O)N2CCC(C)C)nc1=O
COc1ccc(C(=O)CCCC2OCC(C)(C)CO2)cc1OC,COc1cc(C)c(C(=O)N2CC[C@@](C)(OC)C2)cc1O
COc1ccccc1[C@@H](NC(=O)c1ccc2nncn2c1)C(C)(C)C,COc1ccccc1[C@@H](NC(=O)c1cnnn1C(C)C)c1ccccc1
C#CCN(CC(=O)[O-])C(=O)N(C)[C@H](C)c1cccs1,C[C@H](c1cccs1)N(C)C(=O)[C@H](C)N1CCc2ccccc2C1
CCc1c(C(=O)Nc2ccc3c(c2)NC(=O)CS3)[nH]c(C)c1C(C)=O,CCc1ccc(NC(=O)Cc2ccc(C)c(S(C)(=O)=O)c2)cc1F
Cc1cc(F)ccc1S(=O)(=O)Nc1ccc2oc(C)c(C(=O)[O-])c2c1,Cc1cc(F)ccc1S(=O)(=O)Nc1ccc(C(=O)[O-])cc1
C[NH+](C)CCOc1ccc(CNC(=O)[C@@H]2COc3ccc(F)cc3C2)cc1,CC(C)(C)c1ccc(CNC(=O)[C@@H]2COc3ccc(F)cc3C2)cc1
COc1ccccc1N1C[C@@H](C(=O)NN2C(=O)NC3(CCCCC3)C2=O)CC1=O,COc1ccccc1N1C[C@H](C(=O)NC2CCCCC2)CC1=O
O=C([O-])[C@H]1C=C[C@H](NS(=O)(=O)c2ccc3c(c2)CCO3)C1,O=C([O-])c1ccc(S(=O)(=O)N[C@H]2CCc3ccccc32)cc1
CC(C)(C)NC(=O)CNC(=O)Nc1cnn(CC(F)F)c1,CC(C)(C)n1cnc(NC(=O)CCn2cc(C(F)(F)F)cn2)c1
CCCN(C(=O)c1ccc(CNC(C)=O)cc1)c1cccc2ccccc12,CCC(=O)N(C)c1ccc2c(c1)SCC(=O)N2c1ccccc1
Cc1c(NP(=O)(C(C)(C)C)C(C)(C)C)c(=O)n(-c2ccccc2)n1C,Cc1c(C(=O)NC(C)(C)C)c(=O)c(-c2ccccc2)c1C
CCc1nn(C)cc1NC(=O)NCc1ccccc1OCCO,CCc1nn(C)cc1CNC(=O)Nc1ccccc1C(F)(F)F
O=C(Nc1ccc2c(c1)COC2)C(=O)N[C@@H]1CCOC2(CCCCC2)C1,O=C(Nc1ccc2c(c1)OCOC1(CCCC1)[C@@H]1CCOC1)C2
CCOC(=O)C1=C(C)NC(=O)N[C@H]1c1cc(OC)ccc1O,CCOc1ccc([C@@H]2C(=O)N(C)C2=O)cc1
O=C(N[C@H]1CC(=O)N(c2cccc(F)c2)C1)c1cc2ccccc2oc1=O,O=C(N[C@@H]1CC(=O)N(c2cccc(F)c2)C1)c1cc2ccccc2o1
COc1ccccc1NC(=O)c1cc2c(cc1Cl)N1CCCCCC1=NS2(=O)=O,COc1cc(Cl)ccc1C(=O)Nc1ccccc1Cl
O=C1N(Cc2cccc(F)c2)c2ccccc2[C@]1(O)c1cccc(F)c1,O=C1CN(C(=O)Cc2cccc(F)c2)c2ccccc2O1
COc1cccc([C@@H](C)[NH2+]CCOc2ncccc2Cl)c1,C[C@H]([NH2+]Cc1cccc(Cl)c1)c1cccc(Cl)c1
O=C(/C=C/c1ccco1)N1CC[C@@H]2CCCC[C@@H]21,O=C(c1ccc(F)cc1)N1CC[C@@H]2CCCC[C@@H]21
CC(=O)c1ccc(Oc2ccc(C(=O)NC[C@H]3CC[NH+](C)C3)cc2)cc1,CC(=O)NCc1ccc(OC2CC[NH+](Cc3ccc(C#N)cc3)n2)C[C@@H]1C
Cc1ccccc1Nc1nc(N)nc(COc2ccc(F)c(Cl)c2)n1,Cc1cc(O)nc(N2CC[C@@H](c3ccccc3Cl)C2=O)c1
CNC(=O)c1nn(CN2CCN(c3cccc(C)c3C)CC2)c(=O)c2ccccc12,Cc1cccc(C(=O)N2CCN(CC(=O)Nc3ccccn3)CC2)c1C
NC(=O)c1c(F)cccc1Nc1cccc(N)c1,NC(=O)c1cccc(NC(=O)c2cccc(F)c2C(C)C)c1
Cc1ccc(C2=NN(C(=O)C[NH+]3CCC4(CC3)OCCO4)[C@H](c3ccccc3Cl)C2)c(C)c1,Cc1ccc(Cl)c(CN2CC[NH+](Cc3ccccc3Cl)CC2)n1
COc1cccc(O[C@@H]2CC[C@H]([NH3+])C2)n1,COc1cccc(O[C@@H]2CC[C@@H](Nc3ccccc3)C2)n1
CS(=O)(=O)c1ccc(F)c(S(=O)(=O)[N-]c2cccc(NC(=O)C3CC3)c2)c1,CC(=O)N1CC[C@@H](C(=O)Nc2cc(F)ccc2S(C)(=O)=O)C1
Cc1nnc(Cc2ccc(NC(=O)c3ccc(N4CCOCC4)cc3)cc2)o1,Cc1nnc(NC(=O)c2ccc(N3CCOCC3)cc2)o1
O=C(NC1CCCCCC1)N[C@H]1CCSc2c(F)cccc21,O=C(NC1CCSCC1)N1CCSc2c(F)cccc21
CC(C)C[NH2+]C[C@H]1CCCO[C@H]1[C@H]1CC=CCC1,CC(C)C[C@@H]1CCC[C@@H]1[NH2+][C@@H]1CCCO1
O=C(NCCCN1CCOCC1)c1nc(-c2cnccn2)no1,O=C(NCC1CCN(Cc2cnccn2)CCO1)c1cncc(C(F)(F)F)n1
CN1CCN(S(=O)(=O)c2cc(C(=O)Nc3ccc(Cl)c(Cl)c3)ccc2F)CC1,CS(=O)(=O)c1ccc(Cl)c(NC(=O)c2ccc(Cl)c(F)c2)c1
Cc1ccc([C@]2(C)NC(=O)N(CC(=O)Nc3cccc(OC(F)(F)F)c3)C2=O)cc1,Cc1ccc2c(c1)N(CC(=O)Nc1cccc(C(F)(F)F)c1)C(=O)N2
O=C([O-])c1ccc(-c2ccncc2)cn1,O=C([O-])c1ccc(-c2ccncc2)cc1
Cc1sc2ncn(CC(=O)N[C@@H](c3ccccc3)C(C)C)c(=O)c2c1C,CC(C)[C@H](NC(=O)Cn1ncnc1C)c1cccc(Br)c1
C[C@H](NC(=O)c1cc(-c2ccco2)[nH]n1)c1ccc(Cl)s1,C[C@H](NC(=O)c1cc(-c2ccco2)on1)[C@H]1CCCO1
COc1ccc(C[NH+]2CCc3nnc([C@@H](C)NC(=O)C(C)C)n3CC2)cc1OC,COc1ccc(C[NH+]2CCC(C(=O)Nc3nnc3C(C)C)CC2)cc1OC
CCCCn1c(N)c(N(C)C(=O)CSc2ccc(F)cc2)c(=O)[nH]c1=O,CCCCn1nc(N(C)C(=O)Cc2ccc(F)cc2)[nH]c1=O
O=C(Cl)COc1ccc2c(c1)CCC2,O=C(COc1ccc2c(c1)CCC2)Nc1ccc(Cl)cc1
CCN(CCc1nccs1)C(=O)Nc1cncc2ccccc12,CCN(CC)C(=O)Nc1csc2ccccc12
Cc1cc(NC(=O)[C@H]2CCOc3ccccc32)c2ncccc2c1,Cc1cc(C)cc(NC(=O)[C@H]2CCOc3ccccc32)c1
CC[C@]1(c2ccccc2)NC(=O)N(CCOc2ccc(Cl)cc2Cl)C1=O,CC[C@@]1(C)CN(C(=O)COc2ccc(Cl)cc2)c2ccccc2O1
CCOC(=O)C(C)(C)c1nc(-c2ccccc2)no1,CCO[C@@H](C)NC(=O)Cc1nc(-c2ccccc2)no1
C[NH2+]C[C@@H]1C[C@@H]1c1c(F)cccc1Cl,C[NH2+]C[C@H]1C[C@@H]1c1cccc(F)c1Cl
O=S(=O)(NC[C@H](O)c1ccc(C(F)(F)F)cc1)c1cc(F)ccc1F,O=S(=O)(NCCc1ccc(F)cc1)c1ccc(C(F)(F)F)cc1
Cc1ccc(S(=O)(=O)N2CCCC[C@@H]2CCNC(=O)Cc2ccc(Cl)cc2)cc1,Cc1ccc(CNC(=O)CS(=O)(=O)c2ccc(Cl)cc2)cc1
CC[C@H](C#N)Oc1ccc(CO)nc1,CC[C@@H](C#N)Oc1ccc(NC(=O)OCc2ccc(C)cn2)cn1
Cc1ccc(NC(=O)[C@@H]2CCCCC[C@H]2[NH3+])c(F)c1,Cc1ccc(F)c(NC(=O)[C@H]2CCCC[C@@H]2C)c1
COc1ccc(CNC(=O)NC[C@@H](C)[NH+]2CCc3sccc3C2)cn1,COc1ccc(CNC(=O)C[C@H](C)c2csc3c2CCC3)nc1
O=C(N[C@@H]1CCCc2ccccc21)[C@@H]1CCCN1S(=O)(=O)c1ccccc1C(F)(F)F,O=C(NS(=O)(=O)[C@H]1CCCc2ccccc21)c1ccccc1F
CC1=NC(SCC(=O)Nc2ccccc2C(F)(F)F)=NC(=O)[C@H]1Cc1ccccc1,Cc1ccncc1NC(=O)CN1C(=O)CC[C@@H]1Cc1ccccc1
CSCC[NH2+]Cc1nc(C)c(C)s1,Cc1nc(C[NH2+]Cc2nc(C)cs2)sc1C
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,CN(C)c1nc(C(=O)NCCc2nc(C(C)(C)C)no2)ccc1Cl
COc1ccc(CCNC(=O)[C@@H]2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1cccc(NC(=O)N2CCC[C@H]2C2CC2)c1
CCOC(=O)[C@]1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,CC[C@]1(C)CCCN(C(=O)Nc2cccc(Cl)c2)CCC1
COc1cccc(N2C(=O)C[C@@H](N3CCN(c4ccc5c(c4)OCO5)CC3)C2=O)c1,COc1cccc(N2CC[C@@H](Nc3ccc4c(c3)OCO4)C2=O)c1
CC(C)[C@@]1(CC2CCOCC2)CCC[NH2+]1,C[C@@H](Cc1n[nH]c2ccccc12)C1CCCC1
Cc1nccn1-c1ccc(C[NH2+][C@@H](C)c2ccccc2N(C)C)cc1F,Cc1ccc([C@@H](C)[NH2+]Cc2ccccc2F)c(N(C)C)n1
CO[C@]1(C)C[C@H](NC(=O)NCc2ccnc(OCC(F)F)c2)C1(C)C,CO[C@]1(C)C[C@H](NC(=O)NCc2cc(C(F)(F)F)ccn2)C1
COC[C@@H](C)NC(=O)N[C@@H](C(N)=O)c1ccccc1,CO[C@@H](C)C(=O)N[C@H](C)c1ccccc1
Cc1oc(-c2ccccc2)nc1CCNC(=O)c1ccc([S@@](C)=O)cc1,Cc1nc(-c2ccccc2)cc1=O
CC[NH+]1CCC[C@@H]1CN(C)S(=O)(=O)c1cccc(C[NH3+])c1,CCN(C)S(=O)(=O)c1cccc([C@@H]2CCC[NH+]2C)c1
O=c1n(CCO)c2ccccc2n1CCO,
COc1cccc([C@@H](NC(=O)[C@@H](C)c2ccsc2)c2nccn2C)c1,COc1cccc([C@H](C)NC(=O)[C@H](C)c2ccsc2)c1O
C[NH+]1CCC(NC(=O)C(=O)Nc2ccc(OC3CCCC3)cc2)CC1,COc1ccc(NC(=O)C2CCC2)cc1
O=C(NNc1cccc(C(F)(F)F)c1)c1cccc2cccnc12,O=C(Nc1cccc(C(F)(F)F)c1)c1cccc2cccnc12
O=S(=O)(c1ccc2c(ccn2Cc2ccccc2)c1)N1CCC[NH2+]CC1,O=S(=O)(Cc1ccccc1)N1CCC[C@@H]1Cc1ccc(Cl)cc1
C[C@@H]1CCC[C@@H]1[NH2+][C@@H]1CCCS[C@@H]1C,C[C@@H]1CCC[C@@H]1[NH2+]C[C@@H]1CCC[C@@H]1[NH2+]C1CCC(C)(C)C1
O=C(NCc1ccc([N+]2=CCCC2)cc1)NC1(c2ccc(Cl)cc2)CC1,O=C(NCc1ccc(Cl)cc1)N1CCC[C@]2(CCCC2)C1
Cc1cc(-n2c(C)cc(C[NH2+][C@H](C)c3ccc(F)c(F)c3)c2C)no1,Cc1cc(C[NH2+][C@@H](C)c2ccc(F)c(C)n2)c(C)o1
COc1ccc(SCC(=O)Nc2ccc(N3CC[NH+](C)CC3)c(F)c2)cc1,COc1ccc(NC(=O)C2CCN(c3ccc(F)cc3F)CC2)cc1
C[C@@H](COc1ccccc1)OC(=O)[C@H]1CCCN(C(=O)c2cccs2)C1,C[C@@H](C)NC(=O)[C@@H]1CCCN(C(=O)c2ccccc2)C1
O=C1O[C@H](C(=O)Nc2ccnc3ccnn23)Cc2ccccc21,O=C(Nc1cccnc1OC1CC1)[C@H]1Cc2cccn2C1
CNC(=O)CN1CCN(C(=O)c2nc(C)n[nH]2)CC1,Cc1nc(C(=O)N2CCN(CC(=O)Nc3nc(C)n[nH]3)CC2)cs1
CC(C)[C@@H](CO)Nc1ccc(N)cc1Br,CC(C)O[C@@H](Cc1ccc(Br)cc1F)S(C)(=O)=O
COc1ccc(CNC(=O)c2cc(N3C(=O)C(C)(C)CS3(=O)=O)ccc2Cl)cc1OC,COc1ccc(C(=O)NC2CCC(C)(C)C2=O)cc1Cl
CCc1cccc(S(=O)(=O)Nc2cccc(-c3nnnn3C)c2)c1,CCc1cccc(NS(=O)(=O)c2cccc(C)n2)c1
CC[NH+](CC)c1ccc(/C=C2\Oc3c(ccc(OCC(N)=O)c3C)C2=O)cc1,CC(C)(C)Oc1ccc(Cl)cc1NC(=O)c1ccc(C)o1
Cc1ccsc1CNC(=O)CCCC[NH3+],Cc1ccsc1CNC(=O)CCc1ccsc1
CCC[C@@H]1CC[C@H](C[NH3+])[C@H]([NH+]2C[C@@H](C)C[C@@H](C)C2)C1,CCC[C@H]1CC[C@@H]([NH3+])C[C@@H]1C[NH+](C)Cc2c(C)nn(C)c2Br
C[C@H](O)CC#CC[NH+]1CCC[C@H](c2cccnc2)C1,C[C@H](O)[C@@H]1CCC[C@@H]1[NH+]1CCCc2cccnc21
COc1cc([C@@H]2NC(=O)c3cccnc3N2)ccc1O,COc1cc([C@@H]2CC(=O)Nc3ccc(O)cc3)ccc2O1
Cc1ccc(NC(=O)CNc2ccc(C(=O)N3C[C@@H](C)O[C@H](C)C3)cc2)c(Br)c1,Cc1ccc(NC(=O)C2C[C@H](C)O[C@@H](C)C2)cc1Br
O=C1NCCN(C(=O)CCc2ccccc2)[C@@H]1CC(=O)N1CCN(c2ccccc2)CC1,O=C(CCc1ccccc1)N1CCN(c2ccccc2)CC1
COC[C@H](O)CCCC(F)(F)F,
CC(C)N(C)C(=O)[C@H]1CSCN1C(=O)/C=C/SCc1ccco1,C[C@H](C)SC1=NCC[C@H]1C(=O)N(C)Cc1ccccn1
O=C(NCCNS(=O)(=O)c1cccc(Cl)c1)C12CC3CC(CC(C3)C1)C2,
COC(=O)c1c(NC(=O)c2cccc(OC)c2)sc(C(=O)NC(C)C)c1C,COc1cc(C(=O)N[C@@H](C)c2cccs2)cc(OC)c1C
Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2N2CCCC2)cc1,Cc1ccc(S(=O)(=O)Nc2ccccc2N2CCCC2)cc1
Cc1ccc(CN(C(=O)N[C@H](C)c2nnc3ccccn23)C2CC2)cc1C,Cc1ccc(CN(C)[C@@H](C)NC(=O)N(Cc2ccccn2)C2CC2)cc1C
O=C(Nc1cccc2ccccc12)NC1CC[NH+](CC(F)F)CC1,O=C(C[C@H]1CCOC1)Nc1cccc2ccccc12
Cc1cc(C)c(NC(=O)c2cc3ccccc3n2C)c(C)c1,Cc1cc(C)c(C(=O)Nc2ccccc2C)c(C)c1
CN(C(=O)c1ccn(C)n1)[C@H](Cc1ccccc1)C1CCN(C(=O)C2=CCCC2)CC1,CCn1cc(C(=O)N2CCC(C[NH+](C)CC2)c2ccccc2)CC1
CC(C)NS(=O)(=O)c1ccc(C(=O)N[C@H](C)c2ccccc2Br)cc1,C[C@@H](NC(=O)c1ccc(Br)cc1)c1ccccc1C#N
CCOc1ncnc(S(=O)(=O)CC)c1N,CCOc1ncnc(NS(C)(=O)=O)c1OCC(C)(C)C
Nc1ccc(Cl)c(S(=O)(=O)N2CCN3C(=O)NC[C@H]3C2)c1,NC(=O)[C@@H]1CN(S(=O)(=O)c2cc(Cl)ccc2Cl)CC1
CCC1CCC(C[NH2+][C@@H]2CCC[C@H]2[C@@H]2CCCC[NH2+]2)CC1,CCC[C@@H]1CCCC[C@H]1[NH2+][C@@H]1CCCC[C@@H]1CCc1nc2ccccc2c(=O)[nH]1
CC[NH+]1CCN(C(=O)C2CC[NH+](Cc3ccccc3F)CC2)CC1,CCC(=O)N1CCC([NH+](C)Cc2ccccc2F)CC1
COc1ccc2nc(Nc3ccc4c(c3)CCC4)sc2c1,COc1ccc2nc(NCC(=O)N3CCCC3)sc2c1
CC(C)C[C@H]1[NH2+][C@]2(C(=O)Nc3ccc(F)cc32)[C@@H]2C(=O)N(C(C)(C)C)C(=O)[C@H]12,CC(C)Cc1cc(F)ccc1NC(=O)C[C@H]1CC(=O)N(C)C1
CN(C(=O)CCOc1cccc(C(N)=O)c1)[C@H]1CCC[NH+](C)C1,CN(C)C(=O)C1CCC[C@@H]1C(=O)N(C)c1cccc(-c2cccc(C(F)(F)F)c2)n1
Cc1occc1C(=O)NC1CCN(C(=O)C(=O)Nc2ccc(F)cc2F)CC1,Cc1oc(C(=O)NC2CCN(C(=O)c3ccccc3F)CC2)cc1F
CC[S@](=O)[C@H]1CCCC[C@@H]1NC(=O)NC[C@H](O)c1ccco1,CC[S@@](=O)[C@H]1CCCC[C@@H]1NC(=O)N[C@@H](C)c1ccco1
CNC(=S)N1CCCN(c2ccc(C#N)cn2)CC1,CNC(=O)c1ccc(N2CCC[C@@H](O)C2)nc1C#N
Cc1c(Cl)cccc1S(=O)(=O)NC[C@@H](C)CN1CC[NH+](C)CC1,Cc1c(Cl)cccc1NS(=O)(=O)N1CC[C@@H](C)C1
COc1cccc(CCNC(=O)CN2CCN(c3ccccc3O)CC2)c1,COc1cccc(CCC(=O)N2CCN(c3ccccc3F)CC2)c1
Cc1cc(C)c2nc(C3CC3)cc(C(=O)NCCCC(=O)NC3CC3)c2c1,Cc1cc(C)c(C(=O)NCC2CC2)c2c(C)cc(C)cc12
Cc1nccn1-c1cc(N2CCC(C(=O)Nc3ccc(F)c(F)c3)CC2)ncn1,Cc1ccc(NC(=O)C2CCN(c3ncccn3)CC2)cc1F
CCN(CC)c1ccc([C@@H]2C3=C([O-])CCCC3=NC3=NC(SC)=NC(=O)[C@@H]32)cc1,CCN(CC)S(=O)(=O)[C@@H]1CCCN(C(=O)c2ccc(OC)cc2)C1=O
Cc1cnn(CCCCC[NH+]2CCN(c3ccc(O)cc3)CC2)c1,Cc1nn(C)cc1CN1CCN(c2ccc(O)cc2)CC1
O=C(Nc1ccc(O)cc1)c1ccsc1,O=C(Nc1ccsc1)c1ccc(OCC(=O)N2CCOC2)cc1
C[C@@H](OC(=O)[C@@H]1C[C@@H]1c1ccc(OC(F)(F)F)cc1)c1ccccn1,C[C@H](Oc1ccc(C(F)(F)F)cc1)[C@@H]1C[C@H](C)C1
O=C(Cc1ccc(N2CCCC2=O)cc1)Nn1cnc2ccccc2c1=O,O=C(Cc1ccc(N2CCCC2=O)cc1)Nc1ccc2c(c1)OCCCO2
CCO[C@@H]1C[C@@H]([NH+](C)C[C@@H]2CCCN(S(C)(=O)=O)C2)C12CCCCC2,CCO[C@@H]1C[C@H](NC(=O)[C@H]2CCC[C@H](S(C)(=O)=O)C2)C1
