C[C@@H]1CCCC/C1=N/NC(=O)CCC(=O)Nc1ccccc1Br,CC1CCCCC1N(C)C(=O)Cc1ccccc1Br
O=C(Nc1cccc(N2CCCNC2=O)c1)C(=O)N1CCc2cc(F)ccc2C1,O=C(Cc1ccc(F)cc1F)N1CCc2ccc(O)cc2C1
C[C@@H](c1ccc([S@](C)=O)cc1)N(C)C(=O)c1cc2cccc(F)c2o1,CC(c1ccc(F)cc1)N(C)C(=O)CC(O)c1ccc(F)cc1
COc1ccc(N2CCN(C(=O)COC(=O)c3ccc(C)c(C)c3)CC2)cc1,COc1ccc(N2CCN(C(=O)C(O)c3ccccc3)CC2)cc1
C[C@@H](c1ccccc1F)S(=O)(=O)Cc1cccc(C(F)(F)F)c1,C[NH2+]C(c1ccc(F)cc1F)C1(c2cccc(F)c2)CCOCC1
CC[NH+]1CCC2(CC1)OC[C@H](C(=O)[O-])N2C(=O)c1ccc(F)cc1,CC(C)c1ccc(C(=O)N2CCCC2C[NH+]2CCCC2)cc1
CCOC[C@H]1CC[NH+](Cc2ccc(-c3nc4ccccc4s3)o2)C1,CCOC1(C)C[NH+](Cc2nc3ccccc3s2)CCC1(C)O
Cc1ccc(S(=O)(=O)N2CCC(C(=O)N3CCCc4ccccc43)CC2)cc1C,Cc1ccc2c(c1)CCN2C(=O)C1CCN(C(=O)c2ccccc2O)CC1
Cc1sc(NC(=O)Cc2ccc(F)cc2)nc1-c1ccc(F)cc1,Cc1nc(NC(=O)Cc2ccc(F)c(F)c2)sc1C
C[C@H]1CCC[C@@]([NH3+])([C@@H]2CCOC3(CCCC3)C2)[C@@H]1C,C[NH2+]C1(c2ccc(Cl)s2)CCC(C)(C)CC1
CC(=O)C1=CC[C@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@@H]3C(=O)C[C@]12C,Cc1nn(C)cc1C(=O)NC1C2Cc3ccccc3C21
Cc1nc(C(C)C)sc1C(=O)N(Cc1cccs1)[C@H]1CCS(=O)(=O)C1,Cc1nc(CCC(C)C)c(C(=O)N2CCC(C(N)=O)c3ccccc32)s1
C[NH+]1CCC(C[NH+](C)C2CCC(c3ccc(O)cc3)CC2)CC1,CC1CC[NH+](Cc2csc(-c3cccnc3)n2)CC1
COCCOc1ccc(NC(=O)N2C[C@@H](CO)CC[C@@H]2C)cc1F,COC1(C)CCC(C(=O)Nc2ccc(N3CCCC3)cc2)CN1
CCOc1ccc(CN2CC[NH2+][C@H](C(=O)[O-])C2)c(OCC)c1C,CCOc1ccccc1CNC(=O)c1ccccc1C
CN(C[C@@H]1CC[NH+](C)C1)C(=O)NCc1ccnc(OCC(F)F)c1,CC1CC(C)N(C(=O)NCc2ccnc(OCC(F)F)c2)C1
C[C@H](C(=O)OCC(=O)N(C)[C@@H]1CCCc2ccccc21)c1cccs1,CN(C(=O)c1ccncc1)C1CCC[NH+](Cc2cccs2)C1
C[C@H]1CN(S(=O)(=O)CC[NH2+]Cc2ccc(C(C)(C)C)cc2)C[C@@H](C)O1,CC(=O)N1CCOC(C[NH2+]Cc2ccc(C(C)(C)C)cc2)C1
CC[C@H](C)[NH2+]Cc1ccc(N(C)C)cc1,Cc1cccc(C[NH2+]C(C)c2ccc(C#N)cc2)c1C
O=C(CCC1CCCCC1)NNC(=O)[C@@H](O)c1ccccc1,Cc1cc(NC(=O)C(OC2CCCC2)c2ccccc2)on1
COc1ccccc1/C=C/C[NH+]1CCN(CCO)CC1,COc1ccccc1C[NH+]1CCN(C(=O)c2ccccc2)CC1
COc1ccc(CN2CCN(C(=O)C34CC5CC(CC(C5)C3)C4)CCC2=O)cc1,COc1cc2ccccc2cc1CN1CCN(C(=O)NC2CC2C)CC1
CC(C)(C)C(=O)N1CCC[NH+](C[C@H](O)COCc2ccccc2Cl)CC1,CCc1cccc(CC(=O)NCc2ccccc2C(=O)[O-])c1
C=CCn1c(=O)c2c(nc3n2[C@H](C)C(C)=NN3C)n(C)c1=O,CCn1ncc(NC(=O)C2CCCCN2C(=O)OC(C)(C)C)c1C
COc1ccc(C(=O)CCCC2OCC(C)(C)CO2)cc1OC,COc1ccccc1C(=O)NCC1CN2CCCC2CO1
COc1ccccc1[C@@H](NC(=O)c1ccc2nncn2c1)C(C)(C)C,COc1ccccc1C(=O)NC(c1ccccc1)C(C)(C)C
C#CCN(CC(=O)[O-])C(=O)N(C)[C@H](C)c1cccs1,CC(c1cccs1)N(C)C(=O)CNc1c(F)cccc1F
CCc1c(C(=O)Nc2ccc3c(c2)NC(=O)CS3)[nH]c(C)c1C(C)=O,CCC(C#N)NC(=O)c1n[nH]c(=O)c2ccccc12
Cc1cc(F)ccc1S(=O)(=O)Nc1ccc2oc(C)c(C(=O)[O-])c2c1,Cc1ccc(C)c(S(=O)(=O)NC(C)c2ccc(C#N)cc2)c1
C[NH+](C)CCOc1ccc(CNC(=O)[C@@H]2COc3ccc(F)cc3C2)cc1,COc1ccc(CNC(=O)Cc2ccc3c(c2)CCCC3)cc1
COc1ccccc1N1C[C@@H](C(=O)NN2C(=O)NC3(CCCCC3)C2=O)CC1=O,COc1ccccc1NC(=O)C1CC(=O)N(C(C)C)C1
O=C([O-])[C@H]1C=C[C@H](NS(=O)(=O)c2ccc3c(c2)CCO3)C1,Cc1ccc(S(=O)(=O)NC2CCCCC2(C)C)cc1
CC(C)(C)NC(=O)CNC(=O)Nc1cnn(CC(F)F)c1,CCC(C)NC(=O)c1cnn(-c2ccccc2Cl)c1
CCCN(C(=O)c1ccc(CNC(C)=O)cc1)c1cccc2ccccc12,CCN(C(=O)c1ccc(NS(C)(=O)=O)cc1)c1ccccc1
Cc1c(NP(=O)(C(C)(C)C)C(C)(C)C)c(=O)n(-c2ccccc2)n1C,CC(C)(C)CC(=O)Nc1ccc(N2CCOC2=O)cc1
CCc1nn(C)cc1NC(=O)NCc1ccccc1OCCO,CCc1nn(C)cc1NC(=O)Nc1cc(Cl)ccc1OC
O=C(Nc1ccc2c(c1)COC2)C(=O)N[C@@H]1CCOC2(CCCCC2)C1,O=C(Nc1ccc2c(c1)COC2)C1CSc2ccccc21
CCOC(=O)C1=C(C)NC(=O)N[C@H]1c1cc(OC)ccc1O,CCC(C)C1=C2COCCN2C(c2cc(OC)ccc2OC)NC1=O
O=C(N[C@H]1CC(=O)N(c2cccc(F)c2)C1)c1cc2ccccc2oc1=O,O=C(NC1CC(=O)N(c2ccccc2)C1)c1cccnc1
COc1ccccc1NC(=O)c1cc2c(cc1Cl)N1CCCCCC1=NS2(=O)=O,COc1ccccc1NC(=O)c1ccccc1Cl
O=C1N(Cc2cccc(F)c2)c2ccccc2[C@]1(O)c1cccc(F)c1,CC1(c2ccc(NC(=O)Cc3c(F)cccc3F)cc2)CCC(=O)N1
COc1cccc([C@@H](C)[NH2+]CCOc2ncccc2Cl)c1,COc1ccccc1C(C)[NH2+]Cc1ccc2c(c1)OCCO2
O=C(/C=C/c1ccco1)N1CC[C@@H]2CCCC[C@@H]21,O=C(Cc1cccs1)N1CCC2(O)CCCCC12
CC(=O)c1ccc(Oc2ccc(C(=O)NC[C@H]3CC[NH+](C)C3)cc2)cc1,COc1ccc(C(=O)NC(C)c2ccc(F)cc2)cc1
Cc1ccccc1Nc1nc(N)nc(COc2ccc(F)c(Cl)c2)n1,COc1ccc(CC(=O)Nc2ccc(C)c(F)c2)cc1F
CNC(=O)c1nn(CN2CCN(c3cccc(C)c3C)CC2)c(=O)c2ccccc12,Cc1cccc(N2CCN(C(=O)NCCC(C)C)CC2)c1
NC(=O)c1c(F)cccc1Nc1cccc(N)c1,Cc1cc(C)cc(NC(=O)c2cccc(S(N)(=O)=O)c2)c1
Cc1ccc(C2=NN(C(=O)C[NH+]3CCC4(CC3)OCCO4)[C@H](c3ccccc3Cl)C2)c(C)c1,COCC(=O)N1N=C(CO)CC1c1ccccc1Cl
COc1cccc(O[C@@H]2CC[C@H]([NH3+])C2)n1,COc1ccc(COC(=O)Nc2cccc(OC)n2)cc1
CS(=O)(=O)c1ccc(F)c(S(=O)(=O)[N-]c2cccc(NC(=O)C3CC3)c2)c1,[NH3+]Cc1cc([N-]S(=O)(=O)c2cccc(F)c2)ccc1F
Cc1nnc(Cc2ccc(NC(=O)c3ccc(N4CCOCC4)cc3)cc2)o1,Cc1ccc(C(=O)Nc2ccc(N3CCOCC3)c(C#N)c2)cc1
O=C(NC1CCCCCC1)N[C@H]1CCSc2c(F)cccc21,O=C(NC1CCSc2c(F)cccc21)c1ccon1
CC(C)C[NH2+]C[C@H]1CCCO[C@H]1[C@H]1CC=CCC1,CC(C)C[NH2+]CC1CCCOC1c1ccc(Br)cc1
O=C(NCCCN1CCOCC1)c1nc(-c2cnccn2)no1,CC1(CNC(=O)c2cc(-c3cnccn3)no2)CCCCC1
CN1CCN(S(=O)(=O)c2cc(C(=O)Nc3ccc(Cl)c(Cl)c3)ccc2F)CC1,COc1ccc(C(=O)Nc2ccc(Cl)c(Cl)c2)cc1F
Cc1ccc([C@]2(C)NC(=O)N(CC(=O)Nc3cccc(OC(F)(F)F)c3)C2=O)cc1,Cc1ccc(C(=O)Nc2cccc(OC(F)(F)F)c2)cc1
O=C([O-])c1ccc(-c2ccncc2)cn1,[NH3+]C1CC(NC(=O)c2ccnc(-c3ccncc3)c2)C12CCCCC2
Cc1sc2ncn(CC(=O)N[C@@H](c3ccccc3)C(C)C)c(=O)c2c1C,Cc1sc2ncn(CCC(=O)NC(C)C3CC3)c(=O)c2c1C
C[C@H](NC(=O)c1cc(-c2ccco2)[nH]n1)c1ccc(Cl)s1,CC(NC(=O)C(C)n1cccn1)c1ccc(Cl)s1
COc1ccc(C[NH+]2CCc3nnc([C@@H](C)NC(=O)C(C)C)n3CC2)cc1OC,CCC(C)CC(C)NC(=O)c1cccc(-c2nnc3n2CCCCC3)c1
CCCCn1c(N)c(N(C)C(=O)CSc2ccc(F)cc2)c(=O)[nH]c1=O,CCCCn1nc(C(=O)Nc2ncc(C)s2)ccc1=O
O=C(Cl)COc1ccc2c(c1)CCC2,O=C(COc1ccc2c(c1)CCC2)Nc1ccc2c(c1)CCC2
CCN(CCc1nccs1)C(=O)Nc1cncc2ccccc12,CCN(CCc1nccs1)C(=O)Nc1cncc2ccccc12
Cc1cc(NC(=O)[C@H]2CCOc3ccccc32)c2ncccc2c1,CCC(NC(=O)C1CCOc2ccccc21)c1cccnc1
CC[C@]1(c2ccccc2)NC(=O)N(CCOc2ccc(Cl)cc2Cl)C1=O,CC(C)(C)Oc1ccc(CCC(=O)N2CCc3ccccc32)cc1
CCOC(=O)C(C)(C)c1nc(-c2ccccc2)no1,COc1cccc(-c2noc(C(C)NC(=O)OC(C)(C)C)n2)c1
C[NH2+]C[C@@H]1C[C@@H]1c1c(F)cccc1Cl,CC([NH2+]C1CC1c1c(F)cccc1F)C1CC1c1c(F)cccc1Cl
O=S(=O)(NC[C@H](O)c1ccc(C(F)(F)F)cc1)c1cc(F)ccc1F,CNS(=O)(=O)c1ccc(C(=O)N2CCCCCCC2)cc1
Cc1ccc(S(=O)(=O)N2CCCC[C@@H]2CCNC(=O)Cc2ccc(Cl)cc2)cc1,O=C(Cc1ccc(Cl)cc1)NCCc1nnc2n1CCC2
CC[C@H](C#N)Oc1ccc(CO)nc1,CCC(C#N)Oc1ccc(COC)nc1
Cc1ccc(NC(=O)[C@@H]2CCCCC[C@H]2[NH3+])c(F)c1,COc1cc(C)ccc1NC(=O)C1CCCCC1
COc1ccc(CNC(=O)NC[C@@H](C)[NH+]2CCc3sccc3C2)cn1,COc1ccc(CNC(=O)C2(c3ccc(Cl)s3)CC2)cn1
O=C(N[C@@H]1CCCc2ccccc21)[C@@H]1CCCN1S(=O)(=O)c1ccccc1C(F)(F)F,NC(=O)C1CCCN1S(=O)(=O)c1cccc(Cl)c1
CC1=NC(SCC(=O)Nc2ccccc2C(F)(F)F)=NC(=O)[C@H]1Cc1ccccc1,CC(=O)Nc1ccc(CC(=O)Nc2ccccc2C(F)(F)F)cc1
CSCC[NH2+]Cc1nc(C)c(C)s1,Cc1nc(C[NH2+]Cc2nc(C)c(C)s2)c(C)s1
Cn1nc(C(C)(C)C)cc1C(=O)NCCc1nc(-c2ccc(Cl)cc2)no1,CCCNC(=O)c1cc(-c2ccc(Cl)cc2)n(-c2ncccn2)n1
COc1ccc(CCNC(=O)[C@@H]2CCCN2C(=O)Nc2cccc(OC)c2)cc1,COc1cccc(NC(=O)N2CCCC2c2ccc(C)cc2)c1
CCOC(=O)[C@]1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1,CCOC(=O)NC(C)C(=O)N1CCc2cc(C#N)ccc2C1
COc1cccc(N2C(=O)C[C@@H](N3CCN(c4ccc5c(c4)OCO5)CC3)C2=O)c1,COc1cccc(NC2CCN(C(=O)N3CCOc4ccccc43)CC2)c1
CC(C)[C@@]1(CC2CCOCC2)CCC[NH2+]1,CC(C)(C)C(CC1CCC(O)C1)c1ccccc1
Cc1nccn1-c1ccc(C[NH2+][C@@H](C)c2ccccc2N(C)C)cc1F,Cc1ccc(C[NH2+]Cc2ccc(C(=O)N(C)C)cc2)cc1F
CO[C@]1(C)C[C@H](NC(=O)NCc2ccnc(OCC(F)F)c2)C1(C)C,COC1(C)CC(NC(=O)N(C)C(C)c2ccccc2)C1(C)C
COC[C@@H](C)NC(=O)N[C@@H](C(N)=O)c1ccccc1,COCC(C)(NC(=O)c1cc(C#N)cs1)c1ccccc1
Cc1oc(-c2ccccc2)nc1CCNC(=O)c1ccc([S@@](C)=O)cc1,CS(=O)c1ccc(CNC(=O)Cc2ccc(F)cc2)cc1
CC[NH+]1CCC[C@@H]1CN(C)S(=O)(=O)c1cccc(C[NH3+])c1,Cc1cccc(C[NH+]2CCCC(C(=O)N(C)c3ccccc3)C2)c1
O=c1n(CCO)c2ccccc2n1CCO,Cc1cc(CNC(=O)CCc2ccc(C(C)(C)C)cc2)ns1
COc1cccc([C@@H](NC(=O)[C@@H](C)c2ccsc2)c2nccn2C)c1,COc1cccc(C(C)NC(=O)Cc2ccsc2)c1
C[NH+]1CCC(NC(=O)C(=O)Nc2ccc(OC3CCCC3)cc2)CC1,O=C(Nc1ccc(OC2CCCC2)cc1)c1cnccn1
O=C(NNc1cccc(C(F)(F)F)c1)c1cccc2cccnc12,CC(CO)(C(=O)Nc1cccc(C(F)(F)F)c1)c1ccccc1
O=S(=O)(c1ccc2c(ccn2Cc2ccccc2)c1)N1CCC[NH2+]CC1,COc1cc(S(=O)(=O)N2CCCCCC2)ccc1NC(C)=O
C[C@@H]1CCC[C@@H]1[NH2+][C@@H]1CCCS[C@@H]1C,CC1SCCCC1[NH2+]C1CCCSC1C
O=C(NCc1ccc([N+]2=CCCC2)cc1)NC1(c2ccc(Cl)cc2)CC1,O=C(NC1(c2ccc(Cl)cc2)CC1)c1cnns1
Cc1cc(-n2c(C)cc(C[NH2+][C@H](C)c3ccc(F)c(F)c3)c2C)no1,CC([NH2+]Cc1ccc(C(F)(F)F)cc1)c1cccnc1
COc1ccc(SCC(=O)Nc2ccc(N3CC[NH+](C)CC3)c(F)c2)cc1,COc1ccc(CC(=O)Nc2ccc(C)c(F)c2)cc1
C[C@@H](COc1ccccc1)OC(=O)[C@H]1CCCN(C(=O)c2cccs2)C1,CC(C)C(=O)NCC1CCCN(C(=O)c2cccs2)C1
O=C1O[C@H](C(=O)Nc2ccnc3ccnn23)Cc2ccccc21,CC(C)(C)C(=O)NC(C(=O)NCc1ccccc1)C1CCOCC1
CNC(=O)CN1CCN(C(=O)c2nc(C)n[nH]2)CC1,Cc1n[nH]c(C)c1C1CCN(C(=O)c2n[nH]c(C3CC3)n2)CC1
CC(C)[C@@H](CO)Nc1ccc(N)cc1Br,Cc1ccc(Nc2ccc(N3CCCCC3)cc2)nc1
COc1ccc(CNC(=O)c2cc(N3C(=O)C(C)(C)CS3(=O)=O)ccc2Cl)cc1OC,Cc1ccc(CNC(=O)c2cc(Cl)ccc2F)cc1
CCc1cccc(S(=O)(=O)Nc2cccc(-c3nnnn3C)c2)c1,CCc1cccc(S(=O)(=O)Nc2cccc(C(C)C)c2)c1
CC[NH+](CC)c1ccc(/C=C2\Oc3c(ccc(OCC(N)=O)c3C)C2=O)cc1,CCC[NH+](Cc1ccc(C(N)=O)cc1)Cc1ccc2c(c1)OCCO2
Cc1ccsc1CNC(=O)CCCC[NH3+],Cc1ccsc1CNC(=O)C1CC(C)OC(C)C1
CCC[C@@H]1CC[C@H](C[NH3+])[C@H]([NH+]2C[C@@H](C)C[C@@H](C)C2)C1,CCCC1C[NH+](Cc2ccc(C)cc2C)CCN1
C[C@H](O)CC#CC[NH+]1CCC[C@H](c2cccnc2)C1,CC(C)C1CCC[NH+](Cc2cccc(-c3cccnc3)c2)C1
COc1cc([C@@H]2NC(=O)c3cccnc3N2)ccc1O,COc1cc(C2NC(=O)c3ccccc3N2)cc(OC)c1OC
Cc1ccc(NC(=O)CNc2ccc(C(=O)N3C[C@@H](C)O[C@H](C)C3)cc2)c(Br)c1,Cc1cc(Br)ccc1NC(=O)CCC(F)(F)F
O=C1NCCN(C(=O)CCc2ccccc2)[C@@H]1CC(=O)N1CCN(c2ccccc2)CC1,O=C1NCc2ccccc2C1CCC(=O)N1CCCC1
COC[C@H](O)CCCC(F)(F)F,CCC(O)Cc1ccc(OCC2CCCO2)cc1
CC(C)N(C)C(=O)[C@H]1CSCN1C(=O)/C=C/SCc1ccco1,CC(C)N(C)C(=O)C1CSC(=O)N1Cc1ccccc1
O=C(NCCNS(=O)(=O)c1cccc(Cl)c1)C12CC3CC(CC(C3)C1)C2,O=S(=O)(NC1C2CC3CC(C2)CC1C3)c1cccc(Cl)c1
COC(=O)c1c(NC(=O)c2cccc(OC)c2)sc(C(=O)NC(C)C)c1C,COc1cccc(C(=O)NC(C)c2ccc(C(N)=O)cc2)c1
Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2N2CCCC2)cc1,Cc1ccc(S(=O)(=O)Nc2cccc(C(=O)N3CCCC3)c2)cc1
Cc1ccc(CN(C(=O)N[C@H](C)c2nnc3ccccn23)C2CC2)cc1C,Cc1cccc(CN(C(=O)NC(C)C)C2CC2)c1
O=C(Nc1cccc2ccccc12)NC1CC[NH+](CC(F)F)CC1,CC(=O)N1CCC(C(=O)Nc2cccc3cccnc23)CC1
Cc1cc(C)c(NC(=O)c2cc3ccccc3n2C)c(C)c1,Cc1ccc(C)c(NC(=O)CN2CCCc3ccccc32)c1
CN(C(=O)c1ccn(C)n1)[C@H](Cc1ccccc1)C1CCN(C(=O)C2=CCCC2)CC1,Cn1cc(C(=O)N2CCC(Cc3ccc(O)cc3)CC2)cn1
CC(C)NS(=O)(=O)c1ccc(C(=O)N[C@H](C)c2ccccc2Br)cc1,CC(NC(=O)c1ccc(C(C)(C)C)cc1)c1ccc(O)cc1
CCOc1ncnc(S(=O)(=O)CC)c1N,CCOc1ncnc(Nc2ccc(Br)cc2)c1N
Nc1ccc(Cl)c(S(=O)(=O)N2CCN3C(=O)NC[C@H]3C2)c1,CCS(=O)(=O)N1CCCC(C(=O)Nc2ccccc2Cl)C1
CCC1CCC(C[NH2+][C@@H]2CCC[C@H]2[C@@H]2CCCC[NH2+]2)CC1,CC1CCCCC1C[NH2+]C1CCC(c2ncn(C)n2)CC1
CC[NH+]1CCN(C(=O)C2CC[NH+](Cc3ccccc3F)CC2)CC1,c1cc(N2CCCCC2)ccc1C[NH+]1CCCCC1C1CC1
COc1ccc2nc(Nc3ccc4c(c3)CCC4)sc2c1,COC(C)C(=O)Nc1nc2ccc(Cl)cc2s1
CC(C)C[C@H]1[NH2+][C@]2(C(=O)Nc3ccc(F)cc32)[C@@H]2C(=O)N(C(C)(C)C)C(=O)[C@H]12,CC(C)(C)N1CC(C(=O)NCc2ccccc2F)CC1=O
CN(C(=O)CCOc1cccc(C(N)=O)c1)[C@H]1CCC[NH+](C)C1,CC1CCCC[NH+]1CC(=O)N(C)c1nc2ccccc2s1
Cc1occc1C(=O)NC1CCN(C(=O)C(=O)Nc2ccc(F)cc2F)CC1,Cc1occc1C(=O)NC1CCN(c2ccc(F)cc2F)CC1
CC[S@](=O)[C@H]1CCCC[C@@H]1NC(=O)NC[C@H](O)c1ccco1,CCS(=O)C1CCCCC1NC(=O)c1ccc(C)c(C)c1
CNC(=S)N1CCCN(c2ccc(C#N)cn2)CC1,N#Cc1ccc(NC(=O)CN2CCN(c3ncccc3C#N)CC2)nc1
Cc1c(Cl)cccc1S(=O)(=O)NC[C@@H](C)CN1CC[NH+](C)CC1,Cc1c(Cl)cccc1S(=O)(=O)Nc1cc(S(C)=O)ccc1Cl
COc1cccc(CCNC(=O)CN2CCN(c3ccccc3O)CC2)c1,CC(C)C(=O)NCC1CCN(c2cccc(Cl)c2C#N)C1
Cc1cc(C)c2nc(C3CC3)cc(C(=O)NCCCC(=O)NC3CC3)c2c1,CCC1CCCN(C(=O)c2ccc(NC3CC3)nc2)C1
Cc1nccn1-c1cc(N2CCC(C(=O)Nc3ccc(F)c(F)c3)CC2)ncn1,CC(C)(C)OC(=O)N1CCC(C(=O)Nc2ccccc2F)CC1
CCN(CC)c1ccc([C@@H]2C3=C([O-])CCCC3=NC3=NC(SC)=NC(=O)[C@@H]32)cc1,CCSC1=NC(=O)CC(c2ccc(NC3CC[NH2+]C3)cc2)=N1
Cc1cnn(CCCCC[NH+]2CCN(c3ccc(O)cc3)CC2)c1,CCCn1cc(C[NH+]2CCc3ccc(O)cc3C2)c(-c2c(C)n[nH]c2C)n1
O=C(Nc1ccc(O)cc1)c1ccsc1,O=C(Nc1ccc(Br)cc1)c1ccsc1
C[C@@H](OC(=O)[C@@H]1C[C@@H]1c1ccc(OC(F)(F)F)cc1)c1ccccn1,OC(c1ccc(Cl)cc1)c1ccc(OC(F)(F)F)cc1
O=C(Cc1ccc(N2CCCC2=O)cc1)Nn1cnc2ccccc2c1=O,O=C(Cc1ccc(N2CCCC2=O)cc1)Nc1ccccc1
CCO[C@@H]1C[C@@H]([NH+](C)C[C@@H]2CCCN(S(C)(=O)=O)C2)C12CCCCC2,CCOCC1CCN(S(=O)(=O)c2ccc(O)cc2)C1
CC[NH2+][C@H](Cc1ncnn1C)C1([NH+]2CCCC2)CCCC1,CC[NH2+]C1(Cc2c(C)nn(C)c2C)CC2(CCCC2)CC1(C)c1ccccc1
Oc1cccc([C@@H]2CN(c3nccc(Oc4ccc(F)cc4)n3)CCO2)c1,Oc1cccc(C2CN(c3ccc(F)cn3)CCO2)c1
CC(=O)NCCn1c(SCC(=O)[O-])nc2cccnc21,CC(=O)NCc1nc2ccccc2n1CC(=O)NC(C)(C)C
Cc1cc(C)c2nc(N3CCN(C(=O)[C@@H]4CCCCN4S(C)(=O)=O)CC3)sc2c1,Cc1cc(C)c2nc(NC(=O)C3CCCCN3S(C)(=O)=O)sc2c1
Cc1cnn(CCCNC(=O)N2CCCC[C@H](N3CC[NH+](C)CC3)C2)c1,CCn1cc(CNC(=O)N2CCC(n3cccc3)CC2)c(C)n1
CN(Cc1nc2c(s1)CCCC2)C(=O)[C@@H]1CCN(c2ccccc2)C1=O,Cc1nc2c(s1)C(Nc1ccccc1CN1CCCC1=O)CCC2
CCc1nnc(NC(=O)c2ccc(Oc3cccc(C)c3)cc2)s1,CCc1ccc(C(=O)Nc2ccc(OC)c(OC)c2)cc1
CC[C@@H]([NH2+][C@@H]1C[C@H](c2ccccc2)Oc2ccccc21)c1c(C)noc1C,CCC([NH2+]C1CC(C)OC(C)C1)c1c(C)noc1C
